Product ID;Active (0/1);Name *;Categories;Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Receive a low stock alert by email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags;Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order;Product available date;Product creation date;Show price;Image URLs;Image alt texts;Delete existing images;Feature(Name:Value:Position);Available online only;Condition;Customizable;Uploadable files;Text fields;Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories
;1;KR-12B1Z30 agyas lánckerék;Lánckerekek;8320;1;;0;;0;;;N-KR-10-12B1_Z30;;;Európai;;;;;;;;3.5;5 nap;14 nap;7;;;;;;db;8320;"Európai gyártmányú egysoros 30 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 30 fogszámú nem fogedzett agyas lánckerék;N-KR-10-12B1_Z30;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-12B1Z30 agyas lánckerék;0;Típus:Agyas lánckerék:1,Fogedzett:Nem:2,Fogszám:30:3,Kivitel:Egysoros:4,Anyag:Acél:5;;;;;;;;;;;;;;;;
;1;KR-12B1Z30 agyas lánckerék;Lánckerekek;8320;1;;0;;0;;;N-KR-4-12B1_Z30_G;;;Európai;;;;;;;;3.5;5 nap;14 nap;8;;;;;;db;8320;"Európai gyártmányú egysoros 30 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 30 fogszámú igen fogedzett agyas lánckerék;N-KR-4-12B1_Z30_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-12B1Z30 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:30:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z18 agyas lánckerék;Lánckerekek;8320;1;;0;;0;;;N-KR-10-16B1_Z18;;;Európai;;;;;;;;3.6;5 nap;14 nap;10;;;;;;db;8320;"Európai gyártmányú egysoros 18 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 18 fogszámú nem fogedzett agyas lánckerék;N-KR-10-16B1_Z18;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z18 agyas lánckerék;0;Kivitel:Egysoros:1,Anyag:Acél:2,Típus:Agyas lánckerék:3,Fogedzett:Nem:4,Fogszám:18:5;;;;;;;;;;;;;;;;
;1;KR-12B2Z21 agyas lánckerék;Lánckerekek;9368;1;;0;;0;;;N-KR-10-12B2_Z21_G;;;Európai;;;;;;;;3.7;5 nap;14 nap;5;;;;;;db;9368;"Európai gyártmányú kétsoros 21 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú kétsoros 21 fogszámú igen fogedzett agyas lánckerék;N-KR-10-12B2_Z21_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-2.png,http://localhost/product-images/D-KR-2.png;KR-12B2Z21 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:21:4,Kivitel:Kétsoros:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z19 agyas lánckerék;Lánckerekek;8864;1;;0;;0;;;N-KR-10-16B1_Z19;;;Európai;;;;;;;;3.8;5 nap;14 nap;3;;;;;;db;8864;"Európai gyártmányú egysoros 19 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 19 fogszámú nem fogedzett agyas lánckerék;N-KR-10-16B1_Z19;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z19 agyas lánckerék;0;Fogszám:19:1,Kivitel:Egysoros:2,Anyag:Acél:3,Típus:Agyas lánckerék:4,Fogedzett:Nem:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z19 agyas lánckerék;Lánckerekek;8864;1;;0;;0;;;N-KR-5-16B1_Z19_G;;;Európai;;;;;;;;3.8;5 nap;14 nap;37;;;;;;db;8864;"Európai gyártmányú egysoros 19 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 19 fogszámú igen fogedzett agyas lánckerék;N-KR-5-16B1_Z19_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z19 agyas lánckerék;0;Fogedzett:Igen:1,Fogszám:19:2,Kivitel:Egysoros:3,Anyag:Acél:4,Típus:Agyas lánckerék:5;;;;;;;;;;;;;;;;
;1;KR-12B2Z23 agyas lánckerék;Lánckerekek;10867;1;;0;;0;;;N-KR-10-12B2_Z23;;;Európai;;;;;;;;3.8;5 nap;14 nap;3;;;;;;db;10867;"Európai gyártmányú kétsoros 23 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú kétsoros 23 fogszámú nem fogedzett agyas lánckerék;N-KR-10-12B2_Z23;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-2.png,http://localhost/product-images/D-KR-2.png;KR-12B2Z23 agyas lánckerék;0;Fogszám:23:1,Kivitel:Kétsoros:2,Anyag:Acél:3,Típus:Agyas lánckerék:4,Fogedzett:Nem:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z44 agyas lánckerék;Lánckerekek;5958;1;;0;;0;;;N-KR-4-10B1_Z44_G;;;Európai;;;;;;;;4.0;5 nap;14 nap;0;;;;;;db;5958;"Európai gyártmányú egysoros 44 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 44 fogszámú igen fogedzett agyas lánckerék;N-KR-4-10B1_Z44_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z44 agyas lánckerék;0;Kivitel:Egysoros:1,Anyag:Acél:2,Típus:Agyas lánckerék:3,Fogedzett:Igen:4,Fogszám:44:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z20 agyas lánckerék;Lánckerekek;9395;1;;0;;0;;;N-KR-10-16B1_Z20_G;;;Európai;;;;;;;;4.0;5 nap;14 nap;12;;;;;;db;9395;"Európai gyártmányú egysoros 20 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 20 fogszámú igen fogedzett agyas lánckerék;N-KR-10-16B1_Z20_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z20 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:20:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-12B2Z25 agyas lánckerék;Lánckerekek;12634;1;;0;;0;;;N-KR-4-12B2_Z25_G;;;Európai;;;;;;;;4.5;5 nap;14 nap;2;;;;;;db;12634;"Európai gyártmányú kétsoros 25 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú kétsoros 25 fogszámú igen fogedzett agyas lánckerék;N-KR-4-12B2_Z25_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-2.png,http://localhost/product-images/D-KR-2.png;KR-12B2Z25 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:25:4,Kivitel:Kétsoros:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z21 agyas lánckerék;Lánckerekek;11334;1;;0;;0;;;N-KR-10-16B1_Z21;;;Európai;;;;;;;;4.9;5 nap;14 nap;11;;;;;;db;11334;"Európai gyártmányú egysoros 21 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 21 fogszámú nem fogedzett agyas lánckerék;N-KR-10-16B1_Z21;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z21 agyas lánckerék;0;Kivitel:Egysoros:1,Anyag:Acél:2,Típus:Agyas lánckerék:3,Fogedzett:Nem:4,Fogszám:21:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z21 agyas lánckerék;Lánckerekek;11334;1;;0;;0;;;N-KR-5-16B1_Z21_G;;;Európai;;;;;;;;4.9;5 nap;14 nap;15;;;;;;db;11334;"Európai gyártmányú egysoros 21 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 21 fogszámú igen fogedzett agyas lánckerék;N-KR-5-16B1_Z21_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z21 agyas lánckerék;0;Kivitel:Egysoros:1,Anyag:Acél:2,Típus:Agyas lánckerék:3,Fogedzett:Igen:4,Fogszám:21:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z22 agyas lánckerék;Lánckerekek;11917;1;;0;;0;;;N-KR-10-16B1_Z22;;;Európai;;;;;;;;5.2;5 nap;14 nap;16;;;;;;db;11917;"Európai gyártmányú egysoros 22 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 22 fogszámú nem fogedzett agyas lánckerék;N-KR-10-16B1_Z22;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z22 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:22:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z23 agyas lánckerék;Lánckerekek;12563;1;;0;;0;;;N-KR-10-16B1_Z23;;;Európai;;;;;;;;5.5;5 nap;14 nap;9;;;;;;db;12563;"Európai gyártmányú egysoros 23 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 23 fogszámú nem fogedzett agyas lánckerék;N-KR-10-16B1_Z23;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z23 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:23:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-16B2Z17 agyas lánckerék;Lánckerekek;16070;1;;0;;0;;;N-KR-5-16B2_Z17_G;;;Európai;;;;;;;;5.5;5 nap;14 nap;14;;;;;;db;16070;"Európai gyártmányú kétsoros 17 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú kétsoros 17 fogszámú igen fogedzett agyas lánckerék;N-KR-5-16B2_Z17_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-2.png,http://localhost/product-images/D-KR-2.png;KR-16B2Z17 agyas lánckerék;0;Kivitel:Kétsoros:1,Anyag:Acél:2,Típus:Agyas lánckerék:3,Fogedzett:Igen:4,Fogszám:17:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z24 agyas lánckerék;Lánckerekek;13299;1;;0;;0;;;N-KR-10-16B1_Z24;;;Európai;;;;;;;;5.7;5 nap;14 nap;10;;;;;;db;13299;"Európai gyártmányú egysoros 24 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 24 fogszámú nem fogedzett agyas lánckerék;N-KR-10-16B1_Z24;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z24 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:24:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z25 agyas lánckerék;Lánckerekek;13901;1;;0;;0;;;N-KR-5-16B1_Z25_G;;;Európai;;;;;;;;6.0;5 nap;14 nap;3;;;;;;db;13901;"Európai gyártmányú egysoros 25 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 25 fogszámú igen fogedzett agyas lánckerék;N-KR-5-16B1_Z25_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z25 agyas lánckerék;0;Fogedzett:Igen:1,Fogszám:25:2,Kivitel:Egysoros:3,Anyag:Acél:4,Típus:Agyas lánckerék:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z25 agyas lánckerék;Lánckerekek;13901;1;;0;;0;;;N-KR-10-16B1_Z25;;;Európai;;;;;;;;6.0;5 nap;14 nap;11;;;;;;db;13901;"Európai gyártmányú egysoros 25 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 25 fogszámú nem fogedzett agyas lánckerék;N-KR-10-16B1_Z25;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z25 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:25:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z26 agyas lánckerék;Lánckerekek;15789;1;;0;;0;;;N-KR-5-16B1_Z26_G;;;Európai;;;;;;;;6.5;5 nap;14 nap;9;;;;;;db;15789;"Európai gyártmányú egysoros 26 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 26 fogszámú igen fogedzett agyas lánckerék;N-KR-5-16B1_Z26_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z26 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:26:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z26 agyas lánckerék;Lánckerekek;15789;1;;0;;0;;;N-KR-10-16B1_Z26;;;Európai;;;;;;;;6.5;5 nap;14 nap;2;;;;;;db;15789;"Európai gyártmányú egysoros 26 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 26 fogszámú nem fogedzett agyas lánckerék;N-KR-10-16B1_Z26;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z26 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:26:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
